customer_id,age,job,marital,education,default,balance,home_loan,personal_loan,contact,deposit
4453,33,technician,single,tertiary,no,179,yes,no,cellular,no
4454,50,blue-collar,married,primary,no,4979,no,no,telephone,yes
4455,40,services,married,secondary,no,1305,no,no,cellular,no
4456,35,technician,single,secondary,no,1001,no,yes,cellular,no
4457,46,technician,single,secondary,no,874,no,no,cellular,yes
4458,43,management,married,primary,no,62,yes,no,cellular,no
4459,30,blue-collar,single,secondary,no,132,yes,no,unknown,no
4460,38,technician,single,secondary,no,3278,no,no,cellular,yes
4461,33,technician,single,tertiary,no,109,yes,yes,cellular,yes
4462,31,blue-collar,single,secondary,no,196,yes,no,cellular,yes
4463,52,blue-collar,married,primary,no,306,no,no,cellular,yes
4464,31,technician,married,tertiary,no,95,no,no,cellular,no
4465,25,blue-collar,married,secondary,no,0,no,yes,cellular,yes
4466,30,management,married,tertiary,no,5381,no,no,cellular,no
4467,30,self-employed,married,secondary,no,131,yes,no,unknown,no
4468,55,management,divorced,tertiary,no,-207,no,no,cellular,no
4469,32,management,divorced,tertiary,no,12,no,no,cellular,no
4470,49,self-employed,married,secondary,no,-199,yes,yes,cellular,no
4471,36,blue-collar,married,secondary,no,1772,no,no,unknown,yes
4472,34,management,married,secondary,yes,879,yes,no,cellular,yes
4473,39,blue-collar,married,secondary,no,3832,yes,no,unknown,no
4474,41,management,married,tertiary,no,9,yes,no,cellular,no
4475,36,management,single,unknown,no,62,no,no,cellular,yes
4476,58,self-employed,married,tertiary,no,2596,no,no,telephone,no
4477,33,management,single,tertiary,no,321,no,no,cellular,no
4478,33,management,married,tertiary,no,0,yes,no,cellular,yes
4479,25,student,single,unknown,no,1003,no,no,cellular,yes
4480,55,technician,married,secondary,no,0,yes,yes,cellular,yes
4481,27,services,married,secondary,no,511,yes,no,unknown,no
4482,40,management,married,tertiary,no,30,yes,no,cellular,no
4483,32,services,married,secondary,no,1129,yes,no,cellular,yes
4484,87,retired,divorced,primary,no,6746,no,no,telephone,yes
4485,28,management,single,tertiary,no,-227,yes,no,unknown,no
4486,56,management,divorced,tertiary,no,3885,yes,no,cellular,no
4487,36,management,married,tertiary,no,-861,yes,yes,cellular,no
4488,34,management,married,tertiary,no,105,yes,no,unknown,no
4489,57,admin.,married,secondary,no,403,yes,no,cellular,yes
4490,31,entrepreneur,single,secondary,no,379,yes,no,cellular,no
4491,46,services,divorced,secondary,no,281,yes,yes,cellular,no
4492,43,management,single,tertiary,no,0,no,no,cellular,yes
4493,36,admin.,married,secondary,no,212,yes,yes,cellular,yes
4494,32,admin.,single,secondary,no,678,yes,no,cellular,yes
4495,28,admin.,married,tertiary,no,167,yes,yes,cellular,no
4496,26,admin.,single,secondary,no,102,no,yes,cellular,yes
4497,36,management,single,tertiary,no,1841,yes,no,cellular,no
4498,56,management,married,tertiary,no,746,no,no,cellular,no
4499,31,admin.,single,secondary,no,1129,yes,no,cellular,no
4500,24,management,married,secondary,no,2278,yes,no,unknown,no
4501,37,student,divorced,tertiary,no,0,no,no,telephone,no
4502,45,unemployed,married,tertiary,no,1148,no,no,cellular,no
4503,49,services,married,secondary,no,823,no,no,cellular,yes
4504,36,blue-collar,divorced,secondary,no,638,yes,no,unknown,yes
4505,35,management,married,secondary,no,533,no,no,cellular,no
4506,26,student,single,tertiary,no,294,no,no,cellular,yes
4507,46,blue-collar,married,unknown,no,842,yes,no,telephone,yes
4508,41,management,divorced,tertiary,no,3426,no,no,cellular,yes
4509,65,management,divorced,tertiary,no,2756,no,no,cellular,no
4510,46,housemaid,married,primary,no,3512,no,no,cellular,yes
4511,37,admin.,single,secondary,no,309,yes,no,cellular,no
4512,37,technician,single,secondary,no,265,yes,yes,cellular,yes
4513,52,services,divorced,secondary,no,36,yes,yes,cellular,yes
4514,34,blue-collar,married,secondary,no,1454,yes,no,cellular,yes
4515,34,technician,single,secondary,no,440,yes,no,cellular,no
4516,28,blue-collar,single,unknown,no,913,yes,no,unknown,no
4517,40,management,single,tertiary,no,257,no,no,cellular,no
4518,42,blue-collar,married,primary,no,480,yes,no,unknown,no
4519,30,entrepreneur,single,secondary,no,732,no,no,cellular,yes
4520,31,self-employed,single,tertiary,no,1815,no,no,telephone,yes
4521,31,technician,married,tertiary,no,2166,no,no,cellular,yes
4522,42,blue-collar,married,secondary,no,790,yes,no,unknown,no
4523,44,blue-collar,married,secondary,no,294,yes,no,unknown,no
4524,50,admin.,divorced,secondary,no,797,yes,no,telephone,no
4525,29,unemployed,single,tertiary,no,150,yes,no,cellular,no
4526,47,unemployed,married,secondary,yes,0,no,no,cellular,no
4527,53,blue-collar,married,secondary,no,-8,no,no,cellular,yes
4528,35,blue-collar,divorced,primary,no,1792,yes,no,cellular,yes
4529,32,management,single,tertiary,no,597,no,yes,cellular,no
4530,46,admin.,married,unknown,no,5511,no,no,cellular,yes
4531,30,technician,single,tertiary,no,655,no,no,cellular,yes
4532,30,technician,married,tertiary,no,606,yes,no,cellular,no
4533,33,management,married,tertiary,no,191,no,no,cellular,yes
4534,29,admin.,single,secondary,no,900,yes,no,unknown,no
4535,35,self-employed,single,tertiary,no,353,no,no,cellular,yes
4536,31,management,single,tertiary,no,424,no,yes,cellular,no
4537,60,retired,married,secondary,no,1690,no,no,unknown,yes
4538,46,management,married,tertiary,no,3984,no,no,cellular,no
4539,35,blue-collar,married,secondary,no,625,no,no,cellular,no
4540,26,management,single,tertiary,no,943,no,no,cellular,yes
4541,29,self-employed,single,tertiary,no,1579,no,no,cellular,yes
4542,32,technician,married,tertiary,no,4654,yes,yes,cellular,yes
4543,27,management,single,primary,yes,13,no,no,cellular,yes
4544,37,technician,married,secondary,no,588,yes,no,cellular,no
4545,48,blue-collar,married,unknown,no,113,no,no,cellular,no
4546,26,technician,single,secondary,no,668,yes,no,unknown,yes
4547,42,blue-collar,married,unknown,no,452,yes,no,cellular,no
4548,39,management,married,tertiary,no,2939,no,no,cellular,yes
4549,33,technician,single,secondary,no,0,no,no,unknown,no
4550,24,admin.,married,secondary,no,0,yes,no,cellular,no
4551,25,management,married,tertiary,no,4461,no,no,cellular,yes
4552,29,services,married,secondary,no,1386,yes,no,unknown,no
4553,35,technician,single,secondary,no,1227,no,no,cellular,yes
4554,31,management,divorced,tertiary,no,294,yes,no,cellular,yes
4555,25,services,single,secondary,no,505,no,no,cellular,yes
4556,36,technician,married,secondary,no,3579,no,no,cellular,no
4557,50,unemployed,married,secondary,no,297,yes,no,cellular,no
4558,30,admin.,single,secondary,no,-213,yes,yes,unknown,yes
4559,44,management,married,tertiary,no,3091,yes,no,unknown,no
4560,44,blue-collar,married,primary,no,112,yes,no,unknown,no
4561,38,admin.,single,secondary,no,4023,no,no,unknown,no
4562,50,admin.,single,secondary,no,2252,no,no,cellular,yes
4563,80,retired,married,primary,no,155,no,no,telephone,yes
4564,43,self-employed,married,secondary,no,918,yes,no,unknown,no
4565,28,management,single,unknown,yes,101,yes,no,unknown,no
4566,52,management,married,tertiary,no,11650,yes,no,cellular,no
4567,41,technician,married,tertiary,no,585,yes,no,telephone,no
4568,29,technician,single,secondary,no,938,no,no,cellular,yes
4569,35,management,married,secondary,no,724,yes,no,cellular,yes
4570,35,unemployed,married,secondary,no,2080,yes,no,telephone,no
4571,34,technician,married,secondary,no,1246,no,no,unknown,no
4572,35,unemployed,married,primary,no,3285,no,no,cellular,yes
4573,37,admin.,married,secondary,no,1396,yes,no,cellular,no
4574,28,management,single,secondary,no,171,no,no,cellular,yes
4575,29,blue-collar,married,secondary,no,580,yes,yes,cellular,yes
4576,57,management,married,tertiary,no,-92,yes,yes,unknown,yes
4577,30,services,married,secondary,no,517,no,no,cellular,yes
4578,25,management,single,tertiary,no,2506,no,no,cellular,yes
4579,51,admin.,divorced,secondary,no,-338,yes,no,cellular,no
4580,49,technician,divorced,tertiary,no,1807,yes,no,cellular,no
4581,41,technician,married,secondary,no,2123,no,no,cellular,no
4582,60,technician,married,secondary,no,294,no,no,telephone,yes
4583,34,services,single,secondary,no,-374,yes,no,cellular,yes
4584,41,blue-collar,married,secondary,no,97,no,yes,cellular,no
4585,28,self-employed,single,secondary,no,5679,yes,no,cellular,yes
4586,34,housemaid,married,tertiary,no,897,no,no,cellular,no
4587,55,retired,married,primary,no,3876,no,no,cellular,no
4588,53,entrepreneur,married,primary,no,694,yes,no,unknown,no
4589,29,services,single,secondary,no,695,no,no,unknown,no
4590,37,management,married,tertiary,no,-666,yes,no,cellular,no
4591,32,technician,married,secondary,no,765,yes,yes,cellular,yes
4592,25,student,single,tertiary,no,1189,no,no,cellular,yes
4593,43,admin.,single,secondary,no,56831,no,no,unknown,no
4594,32,admin.,married,secondary,no,200,no,no,cellular,yes
4595,29,blue-collar,single,secondary,no,228,no,no,cellular,no
4596,43,admin.,married,secondary,no,506,no,no,unknown,no
4597,23,technician,single,secondary,no,1587,yes,yes,cellular,no
4598,30,services,single,secondary,no,1649,yes,no,unknown,no
4599,54,services,married,secondary,no,131,no,no,cellular,no
4600,37,unemployed,married,secondary,no,1978,no,no,cellular,yes
4601,42,admin.,married,secondary,no,329,no,no,cellular,no
4602,34,management,single,tertiary,no,5086,no,no,cellular,yes
4603,25,technician,single,secondary,no,4859,no,no,cellular,yes
4604,26,services,single,secondary,no,-72,yes,no,unknown,no
4605,38,admin.,married,secondary,no,1559,no,no,cellular,yes
4606,29,housemaid,single,tertiary,no,19,no,no,cellular,yes
4607,63,retired,married,secondary,no,4752,no,no,cellular,yes
4608,40,management,divorced,unknown,no,4095,yes,no,cellular,no
4609,43,unknown,married,primary,no,0,yes,no,cellular,no
4610,27,admin.,single,tertiary,no,689,no,no,cellular,no
4611,31,technician,married,tertiary,no,0,yes,yes,unknown,no
4612,33,blue-collar,single,secondary,no,697,no,no,cellular,yes
4613,35,technician,single,tertiary,no,0,yes,no,telephone,no
4614,41,blue-collar,married,secondary,no,-190,no,yes,cellular,yes
4615,33,technician,married,secondary,no,221,yes,no,cellular,yes
4616,30,blue-collar,married,secondary,no,2493,no,no,cellular,yes
4617,73,retired,married,unknown,no,3443,no,no,telephone,yes
4618,51,management,divorced,tertiary,no,1937,yes,no,cellular,no
4619,42,management,married,tertiary,no,976,no,no,cellular,yes
4620,39,technician,single,secondary,no,175,no,yes,unknown,no
4621,54,management,married,tertiary,no,1464,no,no,cellular,yes
4622,55,admin.,married,primary,no,319,no,no,cellular,no
4623,70,retired,married,primary,no,4982,no,no,cellular,no
4624,36,technician,married,tertiary,no,911,yes,yes,cellular,yes
4625,27,housemaid,married,secondary,yes,65,yes,yes,cellular,no
4626,29,technician,single,secondary,no,544,yes,no,unknown,no
4627,26,admin.,single,tertiary,no,3730,yes,no,cellular,no
4628,33,entrepreneur,married,secondary,no,3140,yes,yes,cellular,no
4629,55,blue-collar,married,primary,no,3485,no,no,cellular,yes
4630,45,retired,single,secondary,yes,86,no,no,cellular,no
4631,37,admin.,single,secondary,no,728,no,no,cellular,yes
4632,32,student,married,secondary,no,1536,no,no,cellular,yes
4633,37,blue-collar,married,primary,no,-738,yes,no,cellular,no
4634,38,admin.,divorced,secondary,no,0,yes,no,cellular,no
4635,36,services,married,unknown,no,618,no,no,cellular,yes
4636,33,services,divorced,secondary,no,44,no,yes,cellular,yes
4637,31,technician,single,tertiary,no,22,yes,no,unknown,yes
4638,32,admin.,married,secondary,no,-1,no,no,cellular,no
4639,25,student,single,secondary,no,154,no,no,cellular,yes
4640,35,management,single,tertiary,no,80,no,no,cellular,yes
4641,31,blue-collar,single,secondary,no,2194,no,no,cellular,no
4642,48,admin.,married,secondary,no,112,no,no,cellular,no
4643,47,blue-collar,married,secondary,no,292,no,no,cellular,yes
4644,42,management,married,tertiary,no,24780,no,no,cellular,no
4645,62,retired,married,secondary,no,1495,no,no,cellular,yes
4646,55,management,divorced,secondary,no,204,yes,no,cellular,yes
4647,32,management,single,tertiary,no,11,yes,yes,cellular,no
4648,32,services,single,secondary,no,72,no,no,cellular,no
4649,53,technician,single,tertiary,no,185,yes,no,cellular,yes
4650,54,unemployed,divorced,secondary,no,1664,no,no,cellular,yes
4651,56,admin.,married,secondary,no,105,no,no,telephone,no
4652,30,services,single,secondary,no,-143,yes,no,cellular,no
4653,26,admin.,single,secondary,no,96,no,no,cellular,yes
4654,59,services,married,secondary,no,2965,yes,no,cellular,yes
4655,34,management,divorced,tertiary,no,1173,no,yes,cellular,no
4656,26,management,single,tertiary,no,1646,no,no,cellular,yes
4657,55,housemaid,married,primary,no,2152,no,no,unknown,yes
4658,34,management,single,tertiary,no,48,yes,no,cellular,yes
4659,47,self-employed,married,secondary,no,4420,yes,yes,cellular,yes
4660,31,admin.,single,secondary,no,131,yes,no,cellular,yes
4661,45,management,married,tertiary,yes,-577,yes,yes,cellular,no
4662,50,services,married,secondary,no,2376,yes,no,cellular,yes
4663,32,technician,single,secondary,no,129,yes,no,cellular,no
4664,38,technician,married,secondary,no,0,yes,no,cellular,yes
4665,37,unemployed,married,secondary,no,459,no,no,cellular,no
4666,37,services,single,tertiary,no,1189,no,no,cellular,yes
4667,35,technician,single,tertiary,no,470,yes,no,cellular,yes
4668,25,admin.,single,secondary,no,184,no,yes,telephone,no
4669,31,technician,single,secondary,no,271,yes,no,cellular,no
4670,25,technician,single,tertiary,no,148,no,no,cellular,no
4671,40,blue-collar,married,secondary,no,100,yes,no,unknown,no
4672,39,management,single,tertiary,no,1682,yes,no,cellular,no
4673,33,admin.,married,secondary,no,0,yes,no,telephone,yes
4674,57,admin.,married,unknown,no,1401,no,no,cellular,no
4675,53,admin.,single,primary,no,0,yes,no,cellular,no
4676,37,unemployed,married,secondary,no,4969,yes,no,cellular,no
4677,48,management,married,tertiary,no,1741,yes,yes,telephone,no
4678,34,admin.,divorced,secondary,no,0,yes,no,cellular,no
4679,61,technician,married,secondary,no,1191,no,no,cellular,yes
4680,35,admin.,single,secondary,no,0,yes,no,cellular,yes
4681,61,retired,married,tertiary,no,2557,yes,no,cellular,yes
4682,58,retired,married,secondary,no,13,no,no,cellular,no
4683,45,self-employed,divorced,tertiary,no,963,yes,no,cellular,yes
4684,34,management,married,tertiary,no,577,yes,no,cellular,no
4685,57,admin.,married,secondary,no,4168,yes,yes,unknown,no
4686,43,admin.,single,secondary,no,-247,yes,yes,cellular,yes
4687,48,blue-collar,married,secondary,no,750,no,no,cellular,no
4688,34,management,single,tertiary,no,13014,no,no,cellular,yes
4689,25,services,single,tertiary,no,130,yes,no,cellular,no
4690,27,student,single,tertiary,no,0,no,no,cellular,yes
4691,58,retired,divorced,primary,no,2538,yes,no,cellular,yes
4692,32,technician,single,tertiary,no,4665,yes,no,unknown,yes
4693,37,technician,married,secondary,no,1120,yes,no,unknown,no
4694,32,services,single,secondary,no,6983,no,no,cellular,yes
4695,36,blue-collar,divorced,secondary,no,7051,no,yes,cellular,no
4696,55,entrepreneur,married,secondary,no,113,yes,no,unknown,no
4697,43,management,single,tertiary,no,1696,yes,no,cellular,yes
4698,60,management,married,tertiary,no,13546,no,no,cellular,yes
4699,26,management,single,tertiary,no,7628,no,no,cellular,no
4700,26,management,single,secondary,no,2613,no,no,cellular,yes
4701,27,technician,single,tertiary,no,1075,no,no,cellular,yes
4702,36,self-employed,married,secondary,no,1184,yes,no,cellular,yes
4703,30,technician,single,secondary,no,2371,no,no,cellular,yes
4704,33,services,married,tertiary,no,597,no,no,cellular,no
4705,44,unemployed,married,tertiary,no,1151,yes,no,unknown,no
4706,30,management,married,tertiary,no,6432,yes,no,cellular,no
4707,44,self-employed,divorced,secondary,no,8,no,no,cellular,yes
4708,48,blue-collar,married,primary,no,783,no,yes,cellular,no
4709,31,management,married,tertiary,no,4328,no,no,cellular,yes
4710,53,management,married,tertiary,no,3634,no,no,cellular,yes
4711,54,entrepreneur,divorced,unknown,no,4736,yes,no,telephone,yes
4712,59,entrepreneur,married,secondary,no,496,no,no,cellular,yes
4713,31,blue-collar,single,secondary,yes,-575,yes,no,unknown,no
4714,47,technician,divorced,secondary,no,1851,yes,no,unknown,no
4715,39,housemaid,married,tertiary,no,94,no,no,cellular,no
4716,50,technician,married,secondary,no,3370,no,no,cellular,yes
4717,34,technician,single,secondary,no,513,yes,no,cellular,no
4718,61,self-employed,divorced,tertiary,no,6610,no,no,cellular,yes
4719,35,management,single,tertiary,no,6659,yes,no,unknown,no
4720,38,self-employed,single,tertiary,no,1612,yes,no,cellular,yes
4721,58,housemaid,married,primary,no,435,yes,no,telephone,no
4722,48,self-employed,married,tertiary,no,16,yes,yes,cellular,no
4723,36,technician,single,secondary,no,376,no,no,cellular,yes
4724,29,technician,married,secondary,no,344,yes,yes,unknown,no
4725,33,management,married,secondary,no,3935,yes,no,cellular,yes
4726,33,blue-collar,married,primary,no,331,yes,no,unknown,no
